,image_id,num_potholes,x,y,w,h
1807,G0030289,2,2334.0,1650.0,122.0,20.0
1808,G0030290,3,2952.0,1720.0,210.0,78.0
1809,G0030290,3,2426.0,1738.0,182.0,36.0
1810,G0030290,3,1878.0,1736.0,82.0,18.0
1811,G0030290,3,2952.0,1720.0,210.0,78.0
1812,G0030290,3,2426.0,1738.0,182.0,36.0
1813,G0030290,3,1878.0,1736.0,82.0,18.0
1814,G0030295,1,1888.0,1382.0,110.0,32.0
1815,G0030296,1,1874.0,1536.0,174.0,62.0
1816,G0030346,5,1252.0,1728.0,182.0,64.0
1817,G0030346,5,1696.0,1698.0,98.0,20.0
1818,G0030346,5,1176.0,1708.0,76.0,24.0
1819,G0030346,5,1520.0,1746.0,74.0,24.0
1820,G0030346,5,1678.0,1730.0,62.0,16.0
1821,G0030346,5,1252.0,1728.0,182.0,64.0
1822,G0030346,5,1696.0,1698.0,98.0,20.0
1823,G0030346,5,1176.0,1708.0,76.0,24.0
1824,G0030346,5,1520.0,1746.0,74.0,24.0
1825,G0030346,5,1678.0,1730.0,62.0,16.0
1826,G0030528,1,1516.0,1370.0,126.0,26.0
1827,G0030529,1,1268.0,1484.0,178.0,66.0
1828,G0030660,3,822.0,1682.0,84.0,16.0
1829,G0030660,3,454.0,1618.0,54.0,20.0
1830,G0030660,3,3084.0,1552.0,154.0,42.0
1831,G0030660,3,822.0,1682.0,84.0,16.0
1832,G0030660,3,454.0,1618.0,54.0,20.0
1833,G0030660,3,3084.0,1552.0,154.0,42.0
1834,G0030661,1,3190.0,1628.0,228.0,70.0
1835,G0030661,1,3190.0,1628.0,228.0,70.0
1836,G0030674,4,2432.0,1526.0,126.0,16.0
1837,G0030674,4,982.0,1710.0,76.0,14.0
1838,G0030674,4,984.0,1746.0,106.0,32.0
1839,G0030674,4,1960.0,1556.0,60.0,16.0
1840,G0030674,4,2432.0,1526.0,126.0,16.0
1841,G0030674,4,982.0,1710.0,76.0,14.0
1842,G0030674,4,984.0,1746.0,106.0,32.0
1843,G0030674,4,1960.0,1556.0,60.0,16.0
1844,G0030676,4,1980.0,1636.0,98.0,28.0
1845,G0030676,4,2700.0,1574.0,186.0,28.0
1846,G0030676,4,384.0,1934.0,156.0,40.0
1847,G0030676,4,58.0,1986.0,162.0,32.0
1848,G0030676,4,1980.0,1636.0,98.0,28.0
1849,G0030676,4,2700.0,1574.0,186.0,28.0
1850,G0030676,4,384.0,1934.0,156.0,40.0
1851,G0030676,4,58.0,1986.0,162.0,32.0
1852,G0030687,2,1856.0,1608.0,158.0,58.0
1853,G0030687,2,1774.0,1544.0,128.0,34.0
1854,G0030687,2,1856.0,1608.0,158.0,58.0
1855,G0030687,2,1774.0,1544.0,128.0,34.0
1856,G0030970,6,904.0,1916.0,56.0,18.0
1857,G0030970,6,1060.0,1758.0,106.0,36.0
1858,G0030970,6,948.0,1634.0,66.0,18.0
1859,G0030970,6,1224.0,1642.0,92.0,20.0
1860,G0030970,6,1368.0,1584.0,100.0,30.0
1861,G0030970,6,1106.0,1812.0,206.0,60.0
1862,G0030970,6,904.0,1916.0,56.0,18.0
1863,G0030970,6,1060.0,1758.0,106.0,36.0
1864,G0030970,6,948.0,1634.0,66.0,18.0
1865,G0030970,6,1224.0,1642.0,92.0,20.0
1866,G0030970,6,1368.0,1584.0,100.0,30.0
1867,G0030970,6,1106.0,1812.0,206.0,60.0
1868,G0030971,4,336.0,1702.0,90.0,28.0
1869,G0030971,4,454.0,1730.0,48.0,18.0
1870,G0030971,4,1046.0,1730.0,164.0,34.0
1871,G0030971,4,1050.0,1756.0,118.0,26.0
1872,G0030971,4,336.0,1702.0,90.0,28.0
1873,G0030971,4,454.0,1730.0,48.0,18.0
1874,G0030971,4,1046.0,1730.0,164.0,34.0
1875,G0030971,4,1050.0,1756.0,118.0,26.0
1876,G0031016,7,1140.0,1752.0,150.0,34.0
1877,G0031016,7,1556.0,1712.0,90.0,22.0
1878,G0031016,7,1652.0,1568.0,76.0,20.0
1879,G0031016,7,1750.0,1566.0,60.0,14.0
1880,G0031016,7,1308.0,1642.0,74.0,14.0
1881,G0031016,7,1278.0,1660.0,64.0,18.0
1882,G0031016,7,978.0,1682.0,74.0,16.0
1883,G0031016,7,1140.0,1752.0,150.0,34.0
1884,G0031016,7,1556.0,1712.0,90.0,22.0
1885,G0031016,7,1652.0,1568.0,76.0,20.0
1886,G0031016,7,1750.0,1566.0,60.0,14.0
1887,G0031016,7,1308.0,1642.0,74.0,14.0
1888,G0031016,7,1278.0,1660.0,64.0,18.0
1889,G0031016,7,978.0,1682.0,74.0,16.0
1890,G0031017,6,944.0,1746.0,104.0,26.0
1891,G0031017,6,1068.0,1872.0,206.0,48.0
1892,G0031017,6,1632.0,1810.0,142.0,40.0
1893,G0031017,6,1766.0,1604.0,98.0,22.0
1894,G0031017,6,1888.0,1606.0,64.0,18.0
1895,G0031017,6,1450.0,1616.0,66.0,20.0
1896,G0031017,6,944.0,1746.0,104.0,26.0
1897,G0031017,6,1068.0,1872.0,206.0,48.0
1898,G0031017,6,1632.0,1810.0,142.0,40.0
1899,G0031017,6,1766.0,1604.0,98.0,22.0
1900,G0031017,6,1888.0,1606.0,64.0,18.0
1901,G0031017,6,1450.0,1616.0,66.0,20.0
1902,G0031018,7,1624.0,1916.0,222.0,58.0
1903,G0031018,7,856.0,1818.0,106.0,40.0
1904,G0031018,7,1270.0,1800.0,116.0,34.0
1905,G0031018,7,1366.0,1764.0,120.0,28.0
1906,G0031018,7,1864.0,1626.0,88.0,18.0
1907,G0031018,7,1972.0,1628.0,74.0,12.0
1908,G0031018,7,1480.0,1646.0,76.0,18.0
1909,G0031018,7,1624.0,1916.0,222.0,58.0
1910,G0031018,7,856.0,1818.0,106.0,40.0
1911,G0031018,7,1270.0,1800.0,116.0,34.0
1912,G0031018,7,1366.0,1764.0,120.0,28.0
1913,G0031018,7,1864.0,1626.0,88.0,18.0
1914,G0031018,7,1972.0,1628.0,74.0,12.0
1915,G0031018,7,1480.0,1646.0,76.0,18.0
1916,G0031021,4,862.0,1784.0,140.0,44.0
1917,G0031021,4,1246.0,1776.0,188.0,64.0
1918,G0031021,4,1412.0,1746.0,160.0,50.0
1919,G0031021,4,1586.0,1752.0,134.0,46.0
1920,G0031021,4,862.0,1784.0,140.0,44.0
1921,G0031021,4,1246.0,1776.0,188.0,64.0
1922,G0031021,4,1412.0,1746.0,160.0,50.0
1923,G0031021,4,1586.0,1752.0,134.0,46.0
1924,G0031130,1,1902.0,1602.0,70.0,22.0
1925,G0031130,1,1902.0,1602.0,70.0,22.0
1926,G0031131,1,1828.0,1782.0,204.0,56.0
1927,G0031131,1,1828.0,1782.0,204.0,56.0
1928,G0031212,1,1718.0,1530.0,40.0,12.0
1929,G0031212,1,1718.0,1530.0,40.0,12.0
1930,G0031213,1,1698.0,1566.0,44.0,14.0
1931,G0031213,1,1698.0,1566.0,44.0,14.0
1932,G0031361,3,2066.0,1516.0,86.0,18.0
1933,G0031361,3,1914.0,1492.0,56.0,18.0
1934,G0031361,3,1746.0,1520.0,70.0,10.0
1935,G0031361,3,2066.0,1516.0,86.0,18.0
1936,G0031361,3,1914.0,1492.0,56.0,18.0
1937,G0031361,3,1746.0,1520.0,70.0,10.0
1938,G0031362,5,1740.0,1522.0,80.0,18.0
1939,G0031362,5,1914.0,1502.0,58.0,14.0
1940,G0031362,5,2078.0,1524.0,94.0,14.0
1941,G0031362,5,2120.0,1542.0,48.0,14.0
1942,G0031362,5,3540.0,1494.0,44.0,12.0
1943,G0031362,5,1740.0,1522.0,80.0,18.0
1944,G0031362,5,1914.0,1502.0,58.0,14.0
1945,G0031362,5,2078.0,1524.0,94.0,14.0
1946,G0031362,5,2120.0,1542.0,48.0,14.0
1947,G0031362,5,3540.0,1494.0,44.0,12.0
1948,G0031363,5,2092.0,1536.0,104.0,18.0
1949,G0031363,5,1938.0,1506.0,50.0,16.0
1950,G0031363,5,1728.0,1532.0,80.0,12.0
1951,G0031363,5,3632.0,1508.0,38.0,16.0
1952,G0031363,5,2270.0,1662.0,330.0,64.0
1953,G0031363,5,2092.0,1536.0,104.0,18.0
1954,G0031363,5,1938.0,1506.0,50.0,16.0
1955,G0031363,5,1728.0,1532.0,80.0,12.0
1956,G0031363,5,3632.0,1508.0,38.0,16.0
1957,G0031363,5,2270.0,1662.0,330.0,64.0
1958,G0031364,5,1708.0,1542.0,92.0,26.0
1959,G0031364,5,1904.0,1520.0,76.0,16.0
1960,G0031364,5,2650.0,1550.0,52.0,14.0
1961,G0031364,5,2790.0,1564.0,70.0,18.0
1962,G0031364,5,2356.0,1684.0,210.0,50.0
1963,G0031364,5,1708.0,1542.0,92.0,26.0
1964,G0031364,5,1904.0,1520.0,76.0,16.0
1965,G0031364,5,2650.0,1550.0,52.0,14.0
1966,G0031364,5,2790.0,1564.0,70.0,18.0
1967,G0031364,5,2356.0,1684.0,210.0,50.0
1968,G0031365,7,2418.0,1732.0,240.0,60.0
1969,G0031365,7,1694.0,1554.0,100.0,26.0
1970,G0031365,7,1910.0,1530.0,70.0,24.0
1971,G0031365,7,2164.0,1598.0,70.0,14.0
1972,G0031365,7,2694.0,1566.0,60.0,16.0
1973,G0031365,7,2856.0,1578.0,64.0,16.0
1974,G0031365,7,1998.0,1476.0,38.0,10.0
1975,G0031365,7,2418.0,1732.0,240.0,60.0
1976,G0031365,7,1694.0,1554.0,100.0,26.0
1977,G0031365,7,1910.0,1530.0,70.0,24.0
1978,G0031365,7,2164.0,1598.0,70.0,14.0
1979,G0031365,7,2694.0,1566.0,60.0,16.0
1980,G0031365,7,2856.0,1578.0,64.0,16.0
1981,G0031365,7,1998.0,1476.0,38.0,10.0
1982,G0031366,11,2516.0,1814.0,268.0,78.0
1983,G0031366,11,2778.0,1894.0,222.0,62.0
1984,G0031366,11,2936.0,1626.0,74.0,16.0
1985,G0031366,11,2758.0,1604.0,64.0,18.0
1986,G0031366,11,2822.0,1584.0,48.0,14.0
1987,G0031366,11,2570.0,1572.0,62.0,18.0
1988,G0031366,11,2174.0,1638.0,72.0,14.0
1989,G0031366,11,2106.0,1610.0,152.0,18.0
1990,G0031366,11,1896.0,1564.0,82.0,14.0
1991,G0031366,11,1662.0,1592.0,104.0,16.0
1992,G0031366,11,1996.0,1494.0,34.0,18.0
1993,G0031366,11,2516.0,1814.0,268.0,78.0
1994,G0031366,11,2778.0,1894.0,222.0,62.0
1995,G0031366,11,2936.0,1626.0,74.0,16.0
1996,G0031366,11,2758.0,1604.0,64.0,18.0
1997,G0031366,11,2822.0,1584.0,48.0,14.0
1998,G0031366,11,2570.0,1572.0,62.0,18.0
1999,G0031366,11,2174.0,1638.0,72.0,14.0
2000,G0031366,11,2106.0,1610.0,152.0,18.0
2001,G0031366,11,1896.0,1564.0,82.0,14.0
2002,G0031366,11,1662.0,1592.0,104.0,16.0
2003,G0031366,11,1996.0,1494.0,34.0,18.0
2004,G0031367,9,3114.0,1838.0,90.0,36.0
2005,G0031367,9,2998.0,1662.0,74.0,18.0
2006,G0031367,9,2786.0,1644.0,72.0,18.0
2007,G0031367,9,2570.0,1608.0,66.0,14.0
2008,G0031367,9,2122.0,1694.0,98.0,24.0
2009,G0031367,9,2058.0,1654.0,146.0,32.0
2010,G0031367,9,1810.0,1598.0,88.0,20.0
2011,G0031367,9,1548.0,1640.0,130.0,20.0
2012,G0031367,9,1926.0,1524.0,36.0,14.0
2013,G0031367,9,3114.0,1838.0,90.0,36.0
2014,G0031367,9,2998.0,1662.0,74.0,18.0
2015,G0031367,9,2786.0,1644.0,72.0,18.0
2016,G0031367,9,2570.0,1608.0,66.0,14.0
2017,G0031367,9,2122.0,1694.0,98.0,24.0
2018,G0031367,9,2058.0,1654.0,146.0,32.0
2019,G0031367,9,1810.0,1598.0,88.0,20.0
2020,G0031367,9,1548.0,1640.0,130.0,20.0
2021,G0031367,9,1926.0,1524.0,36.0,14.0
2022,G0031368,8,1974.0,1744.0,156.0,42.0
2023,G0031368,8,1896.0,1684.0,208.0,46.0
2024,G0031368,8,1632.0,1608.0,102.0,28.0
2025,G0031368,8,1314.0,1652.0,158.0,36.0
2026,G0031368,8,2522.0,1620.0,56.0,18.0
2027,G0031368,8,2772.0,1662.0,94.0,32.0
2028,G0031368,8,3034.0,1684.0,90.0,26.0
2029,G0031368,8,3022.0,1654.0,72.0,20.0
2030,G0031368,8,1974.0,1744.0,156.0,42.0
2031,G0031368,8,1896.0,1684.0,208.0,46.0
2032,G0031368,8,1632.0,1608.0,102.0,28.0
2033,G0031368,8,1314.0,1652.0,158.0,36.0
2034,G0031368,8,2522.0,1620.0,56.0,18.0
2035,G0031368,8,2772.0,1662.0,94.0,32.0
2036,G0031368,8,3034.0,1684.0,90.0,26.0
2037,G0031368,8,3022.0,1654.0,72.0,20.0
2038,G0031369,10,1510.0,1764.0,274.0,60.0
2039,G0031369,10,858.0,1720.0,190.0,40.0
2040,G0031369,10,1262.0,1654.0,132.0,30.0
2041,G0031369,10,1632.0,1856.0,178.0,72.0
2042,G0031369,10,2276.0,1662.0,106.0,20.0
2043,G0031369,10,2650.0,1724.0,124.0,40.0
2044,G0031369,10,2992.0,1752.0,112.0,34.0
2045,G0031369,10,2942.0,1706.0,62.0,20.0
2046,G0031369,10,2648.0,1666.0,68.0,16.0
2047,G0031369,10,3062.0,1566.0,76.0,30.0
2048,G0031369,10,1510.0,1764.0,274.0,60.0
2049,G0031369,10,858.0,1720.0,190.0,40.0
2050,G0031369,10,1262.0,1654.0,132.0,30.0
2051,G0031369,10,1632.0,1856.0,178.0,72.0
2052,G0031369,10,2276.0,1662.0,106.0,20.0
2053,G0031369,10,2650.0,1724.0,124.0,40.0
2054,G0031369,10,2992.0,1752.0,112.0,34.0
2055,G0031369,10,2942.0,1706.0,62.0,20.0
2056,G0031369,10,2648.0,1666.0,68.0,16.0
2057,G0031369,10,3062.0,1566.0,76.0,30.0
2058,G0031370,10,118.0,1808.0,250.0,50.0
2059,G0031370,10,638.0,1704.0,182.0,50.0
2060,G0031370,10,848.0,1912.0,336.0,84.0
2061,G0031370,10,1888.0,1748.0,148.0,36.0
2062,G0031370,10,2392.0,1858.0,134.0,66.0
2063,G0031370,10,2362.0,1744.0,96.0,32.0
2064,G0031370,10,2868.0,1898.0,158.0,56.0
2065,G0031370,10,2768.0,1822.0,68.0,30.0
2066,G0031370,10,3334.0,1566.0,52.0,16.0
2067,G0031370,10,2820.0,1618.0,42.0,12.0
2068,G0031370,10,118.0,1808.0,250.0,50.0
2069,G0031370,10,638.0,1704.0,182.0,50.0
2070,G0031370,10,848.0,1912.0,336.0,84.0
2071,G0031370,10,1888.0,1748.0,148.0,36.0
2072,G0031370,10,2392.0,1858.0,134.0,66.0
2073,G0031370,10,2362.0,1744.0,96.0,32.0
2074,G0031370,10,2868.0,1898.0,158.0,56.0
2075,G0031370,10,2768.0,1822.0,68.0,30.0
2076,G0031370,10,3334.0,1566.0,52.0,16.0
2077,G0031370,10,2820.0,1618.0,42.0,12.0
2078,G0031371,6,2.0,1832.0,58.0,28.0
2079,G0031371,6,1322.0,1914.0,186.0,40.0
2080,G0031371,6,1932.0,1884.0,172.0,50.0
2081,G0031371,6,2518.0,1670.0,60.0,16.0
2082,G0031371,6,3526.0,1608.0,80.0,30.0
2083,G0031371,6,3092.0,1600.0,52.0,14.0
2084,G0031371,6,2.0,1832.0,58.0,28.0
2085,G0031371,6,1322.0,1914.0,186.0,40.0
2086,G0031371,6,1932.0,1884.0,172.0,50.0
2087,G0031371,6,2518.0,1670.0,60.0,16.0
2088,G0031371,6,3526.0,1608.0,80.0,30.0
2089,G0031371,6,3092.0,1600.0,52.0,14.0
2090,G0031372,5,2194.0,1710.0,76.0,24.0
2091,G0031372,5,2850.0,1588.0,70.0,22.0
2092,G0031372,5,2934.0,1598.0,40.0,14.0
2093,G0031372,5,3232.0,1576.0,50.0,16.0
2094,G0031372,5,3350.0,1580.0,86.0,28.0
2095,G0031372,5,2194.0,1710.0,76.0,24.0
2096,G0031372,5,2850.0,1588.0,70.0,22.0
2097,G0031372,5,2934.0,1598.0,40.0,14.0
2098,G0031372,5,3232.0,1576.0,50.0,16.0
2099,G0031372,5,3350.0,1580.0,86.0,28.0
2100,G0031373,4,1822.0,1742.0,106.0,36.0
2101,G0031373,4,2622.0,1586.0,78.0,20.0
2102,G0031373,4,3202.0,1578.0,98.0,34.0
2103,G0031373,4,3062.0,1570.0,58.0,16.0
2104,G0031373,4,1822.0,1742.0,106.0,36.0
2105,G0031373,4,2622.0,1586.0,78.0,20.0
2106,G0031373,4,3202.0,1578.0,98.0,34.0
2107,G0031373,4,3062.0,1570.0,58.0,16.0
2108,G0031374,3,1360.0,1914.0,146.0,56.0
2109,G0031374,3,2406.0,1662.0,92.0,28.0
2110,G0031374,3,3116.0,1644.0,108.0,40.0
2111,G0031374,3,1360.0,1914.0,146.0,56.0
2112,G0031374,3,2406.0,1662.0,92.0,28.0
2113,G0031374,3,3116.0,1644.0,108.0,40.0
2114,G0031375,4,2780.0,1510.0,132.0,22.0
2115,G0031375,4,3052.0,1768.0,142.0,58.0
2116,G0031375,4,2150.0,1788.0,112.0,34.0
2117,G0031375,4,2818.0,1758.0,72.0,24.0
2118,G0031375,4,2780.0,1510.0,132.0,22.0
2119,G0031375,4,3052.0,1768.0,142.0,58.0
2120,G0031375,4,2150.0,1788.0,112.0,34.0
2121,G0031375,4,2818.0,1758.0,72.0,24.0
2122,G0031376,4,3030.0,1934.0,164.0,56.0
2123,G0031376,4,2718.0,1934.0,114.0,40.0
2124,G0031376,4,2566.0,1560.0,150.0,24.0
2125,G0031376,4,2288.0,1564.0,66.0,14.0
2126,G0031376,4,3030.0,1934.0,164.0,56.0
2127,G0031376,4,2718.0,1934.0,114.0,40.0
2128,G0031376,4,2566.0,1560.0,150.0,24.0
2129,G0031376,4,2288.0,1564.0,66.0,14.0
2130,G0031377,3,2308.0,1600.0,152.0,34.0
2131,G0031377,3,1172.0,1542.0,36.0,8.0
2132,G0031377,3,1986.0,1606.0,68.0,22.0
2133,G0031377,3,2308.0,1600.0,152.0,34.0
2134,G0031377,3,1172.0,1542.0,36.0,8.0
2135,G0031377,3,1986.0,1606.0,68.0,22.0
2136,G0031378,2,1294.0,1536.0,56.0,14.0
2137,G0031378,2,1940.0,1718.0,186.0,40.0
2138,G0031378,2,1294.0,1536.0,56.0,14.0
2139,G0031378,2,1940.0,1718.0,186.0,40.0
2140,G0031379,3,798.0,1908.0,88.0,28.0
2141,G0031379,3,1302.0,1894.0,244.0,66.0
2142,G0031379,3,750.0,1596.0,76.0,14.0
2143,G0031379,3,798.0,1908.0,88.0,28.0
2144,G0031379,3,1302.0,1894.0,244.0,66.0
2145,G0031379,3,750.0,1596.0,76.0,14.0
2146,G0031498,3,1696.0,1832.0,300.0,88.0
2147,G0031498,3,2194.0,1694.0,202.0,78.0
2148,G0031498,3,1728.0,1726.0,70.0,26.0
2149,G0031498,3,1696.0,1832.0,300.0,88.0
2150,G0031498,3,2194.0,1694.0,202.0,78.0
2151,G0031498,3,1728.0,1726.0,70.0,26.0
2152,G0031530,1,1706.0,1618.0,88.0,30.0
2153,G0031530,1,1706.0,1618.0,88.0,30.0
2154,G0031590,2,1764.0,1676.0,68.0,16.0
2155,G0031590,2,2138.0,1536.0,92.0,32.0
2156,G0031590,2,1764.0,1676.0,68.0,16.0
2157,G0031590,2,2138.0,1536.0,92.0,32.0
2158,G0031591,1,2314.0,1636.0,186.0,54.0
2159,G0031591,1,2314.0,1636.0,186.0,54.0
2160,G0031592,1,1800.0,1590.0,110.0,18.0
2161,G0031592,1,1800.0,1590.0,110.0,18.0
2162,G0031593,1,1676.0,1718.0,234.0,58.0
2163,G0031593,1,1676.0,1718.0,234.0,58.0
2164,G0031608,1,2618.0,1630.0,114.0,28.0
2165,G0031608,1,2618.0,1630.0,114.0,28.0
2166,G0031609,2,2238.0,1620.0,126.0,34.0
2167,G0031609,2,2000.0,1722.0,102.0,30.0
2168,G0031609,2,2238.0,1620.0,126.0,34.0
2169,G0031609,2,2000.0,1722.0,102.0,30.0
2170,G0031610,2,1832.0,1662.0,144.0,40.0
2171,G0031610,2,1522.0,1806.0,124.0,32.0
2172,G0031610,2,1832.0,1662.0,144.0,40.0
2173,G0031610,2,1522.0,1806.0,124.0,32.0
2174,G0031611,2,784.0,1930.0,118.0,46.0
2175,G0031611,2,1222.0,1736.0,182.0,56.0
2176,G0031611,2,784.0,1930.0,118.0,46.0
2177,G0031611,2,1222.0,1736.0,182.0,56.0
2178,G0031612,1,286.0,1898.0,226.0,92.0
2179,G0031612,1,286.0,1898.0,226.0,92.0
2180,G0031652,3,2466.0,1732.0,166.0,48.0
2181,G0031652,3,2266.0,1670.0,252.0,54.0
2182,G0031652,3,2608.0,1540.0,78.0,36.0
2183,G0031652,3,2466.0,1732.0,166.0,48.0
2184,G0031652,3,2266.0,1670.0,252.0,54.0
2185,G0031652,3,2608.0,1540.0,78.0,36.0
2186,G0031658,1,2490.0,1622.0,98.0,28.0
2187,G0031658,1,2490.0,1622.0,98.0,28.0
2188,G0031659,1,2422.0,1704.0,122.0,46.0
2189,G0031659,1,2422.0,1704.0,122.0,46.0
2190,G0031660,1,2448.0,1846.0,224.0,72.0
2191,G0031660,1,2448.0,1846.0,224.0,72.0
2192,G0031697,4,2540.0,1736.0,72.0,26.0
2193,G0031697,4,2572.0,1690.0,42.0,14.0
2194,G0031697,4,2714.0,1612.0,116.0,30.0
2195,G0031697,4,2720.0,1578.0,88.0,28.0
2196,G0031697,4,2540.0,1736.0,72.0,26.0
2197,G0031697,4,2572.0,1690.0,42.0,14.0
2198,G0031697,4,2714.0,1612.0,116.0,30.0
2199,G0031697,4,2720.0,1578.0,88.0,28.0
2200,G0031698,5,2186.0,1910.0,114.0,46.0
2201,G0031698,5,2232.0,1814.0,62.0,24.0
2202,G0031698,5,2242.0,1736.0,72.0,26.0
2203,G0031698,5,2444.0,1682.0,102.0,34.0
2204,G0031698,5,2420.0,1648.0,98.0,34.0
2205,G0031698,5,2186.0,1910.0,114.0,46.0
2206,G0031698,5,2232.0,1814.0,62.0,24.0
2207,G0031698,5,2242.0,1736.0,72.0,26.0
2208,G0031698,5,2444.0,1682.0,102.0,34.0
2209,G0031698,5,2420.0,1648.0,98.0,34.0
2210,G0031736,4,1154.0,1694.0,172.0,66.0
2211,G0031736,4,1284.0,1622.0,84.0,26.0
2212,G0031736,4,1522.0,1642.0,104.0,20.0
2213,G0031736,4,1468.0,1880.0,184.0,72.0
2214,G0031736,4,1154.0,1694.0,172.0,66.0
2215,G0031736,4,1284.0,1622.0,84.0,26.0
2216,G0031736,4,1522.0,1642.0,104.0,20.0
2217,G0031736,4,1468.0,1880.0,184.0,72.0
2218,G0031911,1,3512.0,1646.0,100.0,34.0
2219,G0031911,1,3512.0,1646.0,100.0,34.0
2220,G0032033,4,2068.0,1758.0,124.0,34.0
2221,G0032033,4,1818.0,1628.0,92.0,20.0
2222,G0032033,4,2338.0,1576.0,148.0,28.0
2223,G0032033,4,2530.0,1576.0,130.0,36.0
2224,G0032033,4,2068.0,1758.0,124.0,34.0
2225,G0032033,4,1818.0,1628.0,92.0,20.0
2226,G0032033,4,2338.0,1576.0,148.0,28.0
2227,G0032033,4,2530.0,1576.0,130.0,36.0
2228,G0032034,4,2274.0,1890.0,188.0,68.0
2229,G0032034,4,1898.0,1654.0,144.0,40.0
2230,G0032034,4,2540.0,1586.0,178.0,36.0
2231,G0032034,4,2778.0,1586.0,150.0,44.0
2232,G0032034,4,2274.0,1890.0,188.0,68.0
2233,G0032034,4,1898.0,1654.0,144.0,40.0
2234,G0032034,4,2540.0,1586.0,178.0,36.0
2235,G0032034,4,2778.0,1586.0,150.0,44.0
2236,G0032036,1,2602.0,1828.0,292.0,124.0
2237,G0032036,1,2602.0,1828.0,292.0,124.0
2238,G0032202,2,1242.0,1598.0,84.0,20.0
2239,G0032202,2,1128.0,1610.0,90.0,16.0
2240,G0032202,2,1242.0,1598.0,84.0,20.0
2241,G0032202,2,1128.0,1610.0,90.0,16.0
2242,G0032203,3,1408.0,1584.0,92.0,22.0
2243,G0032203,3,1524.0,1578.0,104.0,16.0
2244,G0032203,3,1814.0,1632.0,48.0,18.0
2245,G0032203,3,1408.0,1584.0,92.0,22.0
2246,G0032203,3,1524.0,1578.0,104.0,16.0
2247,G0032203,3,1814.0,1632.0,48.0,18.0
2248,G0032204,4,2146.0,1674.0,60.0,34.0
2249,G0032204,4,1660.0,1610.0,96.0,18.0
2250,G0032204,4,1802.0,1596.0,156.0,28.0
2251,G0032204,4,1840.0,1582.0,58.0,16.0
2252,G0032204,4,2146.0,1674.0,60.0,34.0
2253,G0032204,4,1660.0,1610.0,96.0,18.0
2254,G0032204,4,1802.0,1596.0,156.0,28.0
2255,G0032204,4,1840.0,1582.0,58.0,16.0
2256,G0032205,4,2568.0,1762.0,116.0,42.0
2257,G0032205,4,2084.0,1624.0,202.0,32.0
2258,G0032205,4,1906.0,1624.0,156.0,48.0
2259,G0032205,4,2122.0,1600.0,80.0,18.0
2260,G0032205,4,2568.0,1762.0,116.0,42.0
2261,G0032205,4,2084.0,1624.0,202.0,32.0
2262,G0032205,4,1906.0,1624.0,156.0,48.0
2263,G0032205,4,2122.0,1600.0,80.0,18.0
2264,G0032207,4,2380.0,1802.0,266.0,80.0
2265,G0032207,4,2684.0,1776.0,400.0,98.0
2266,G0032207,4,2670.0,1716.0,122.0,30.0
2267,G0032207,4,2482.0,1692.0,94.0,32.0
2268,G0032207,4,2380.0,1802.0,266.0,80.0
2269,G0032207,4,2684.0,1776.0,400.0,98.0
2270,G0032207,4,2670.0,1716.0,122.0,30.0
2271,G0032207,4,2482.0,1692.0,94.0,32.0
2272,G0032213,2,2742.0,1754.0,106.0,26.0
2273,G0032213,2,1992.0,1560.0,64.0,14.0
2274,G0032213,2,2742.0,1754.0,106.0,26.0
2275,G0032213,2,1992.0,1560.0,64.0,14.0
2276,G0032214,2,1638.0,1640.0,76.0,24.0
2277,G0032214,2,2010.0,1610.0,78.0,26.0
2278,G0032214,2,1638.0,1640.0,76.0,24.0
2279,G0032214,2,2010.0,1610.0,78.0,26.0
2280,G0032217,4,2074.0,1696.0,74.0,26.0
2281,G0032217,4,2052.0,1662.0,86.0,24.0
2282,G0032217,4,1832.0,1502.0,40.0,10.0
2283,G0032217,4,1812.0,1478.0,28.0,10.0
2284,G0032217,4,2074.0,1696.0,74.0,26.0
2285,G0032217,4,2052.0,1662.0,86.0,24.0
2286,G0032217,4,1832.0,1502.0,40.0,10.0
2287,G0032217,4,1812.0,1478.0,28.0,10.0
2288,G0032228,2,2068.0,1582.0,44.0,14.0
2289,G0032228,2,2300.0,1678.0,50.0,16.0
2290,G0032228,2,2068.0,1582.0,44.0,14.0
2291,G0032228,2,2300.0,1678.0,50.0,16.0
2292,G0032229,1,2160.0,1678.0,82.0,34.0
2293,G0032229,1,2160.0,1678.0,82.0,34.0
2294,G0032230,2,2632.0,1952.0,86.0,36.0
2295,G0032230,2,1674.0,1516.0,52.0,18.0
2296,G0032230,2,2632.0,1952.0,86.0,36.0
2297,G0032230,2,1674.0,1516.0,52.0,18.0
2298,G0032231,1,1682.0,1544.0,66.0,20.0
2299,G0032231,1,1682.0,1544.0,66.0,20.0
2300,G0032232,2,1714.0,1588.0,74.0,20.0
2301,G0032232,2,2118.0,1576.0,56.0,14.0
2302,G0032232,2,1714.0,1588.0,74.0,20.0
2303,G0032232,2,2118.0,1576.0,56.0,14.0
2304,G0032301,8,1368.0,1732.0,114.0,38.0
2305,G0032301,8,532.0,1840.0,196.0,58.0
2306,G0032301,8,880.0,1940.0,206.0,64.0
2307,G0032301,8,1914.0,1740.0,256.0,38.0
